,type,category,review,star
110,에어팟 2세대(유선),음질,에어팟1 나오기전에엘지꺼 사용했는데왜 에어팟 애플하는지 이해가 되네요간지템입니다 ㅋㅋ저렴하게 십일절데이에14만6천원 주고 구매했어요선풍기옆에서 전화통화해도선풍기 바람소리조차 안들리고음질이 아주 선명해요 추천합니다,5
111,에어팟 2세대(유선),음질,"1세대때부터 계속 살까하다가 이제서야 샀는데,,정말 모두들 왜그렇게 극찬하는지 알겠어요, 음질도 좋고 너무 편해요 정말...다른 해외배송 상품들과 가격은 똑같은데, 배송이 주문한 다음 날 왔어요 (해외는 일주일은 걸린다고 하던데)신세계백화점 입점업체이니 더 믿을만했구요~안전하고 빠르게 배송해 주셔서 감사합니다 :)",5
112,에어팟 2세대(유선),음질,배송은 일단 이틀 걸렸구요! 상품 받자마자 정품인증등록했습니다. 블루투스 켜자마자 연결되서 끼고 들어봤는데 음질 굿입니다!! 보내주신 케이스도 딱 맞습니다. 주변에 하도 에어팟 좋다고 사라고 하길래 사야지 사야지 하다가 이제서야 샀는데 후회없습니다!,5
113,에어팟 2세대(유선),음질,"처음으로 에어팟 사봅니다ㅋㅋ 짜릿해.. 정품 맞아요 등록도 잘 되더라구요 9월 중순에 샀는데, 7월에 제조한 제품이라서 좋았습니다 ㅎ 노래 엄청 듣는데, 음질 확실히 진짜 좋아요 통화음질도 좋습니다 번창하세요 ^^ 추천추천 진짜추천 ㅋㅋ",5
114,에어팟 2세대(유선),음질,"빠른배송같이 구매한 악세사리는 익일배송 되어왔는데,미리 말씀해주시면 좋았을 것을 하는 아쉬움.에어팟1보다 에어팟2는 통화음질 차이가 크게 없다고 대부분 리뷰에서 확인했는데, 에어팟1을 잘못 뽑았는지는 몰라도 에어팟2의 통화음질이 월등이 좋은 것으로 느껴짐.",4
115,에어팟 2세대(유선),음질,소리도 엄청좋고 택배도 빨리오고 연결하기도 쉬웠어요-! 역시 비싼값을 하네요ㅋㅋ 그런데 택배상자가 거의 부셔져서 안에 있는 에어팟이랑 추가로 시킨케이스가 다 보이더라구요ㅠ 조금 안좋을까봐 걱정돼긴했는데 소리는 좋아서 다행이고 예쁘건 최고더라구요ㅠㅠ,5
116,에어팟 2세대(유선),음질,"뭔가 세로운 세계를 경험한다고 생활의 질이 달라졌다... 하는데...

솔직히 야옹 야옹소리 같고 (기존 블루투스 이어폰 사용자임...)

애플제품 사용자들에게 좋을듯 귀에서 뺴면 정지 넣으면 재생 그외에는...

...또... 아무튼 신세계는 아녀 수고링",5
117,에어팟 2세대(유선),음질,타사 블루투스이어폰쓰다가 갈아탓어여 . 다행이 마감같은것도 좋아요 이쯤이면 뽑기 성공한듯여 음질부터 가벼움까지 통화음량도 좋고 역시 이래서 아이팟쓰나봐요 . 벗어날수없는 앱덕후 앱등이 ㅠㅠㅠㅠㅠㅋㅋㅋㅋ 정품등록도 햇네요 배송빨리해주셔서 감사드려여,5
118,에어팟 2세대(유선),음질,배송도 2일만에 왔구요 오늘 택배온다고해서 종일 기달렸다가 받았어요!!!^^ 음질도 좋구 너무 행복해용 진작 살껄그랬어용!!! 언니두 껴보구 좋다고 산다고 하네욤 ㅋㅋㅋ 요이치 추천해줘야겠어용~^^ 사랑해요 복 많이 받으세요♡♡♡,5
119,에어팟 2세대(유선),음질,"20일 이후에 받을거라 생각했는데 빨리 받아서 너무 좋네요 ㅎㅎ
2세대 나올때까지 존버한 사람으로써 너무 만족스럽네요!
음질은 말할 것도 없고 너무 영롱해여!
20일 이후 배송이래서 그냥 기다려야지 하고 있었는데 4일만에 받았네요~
정품등록도 마쳤습니다 ㅎㅎ",5
120,에어팟 2세대(유선),음질,"하루에 하나만 구매가능한게 안타깝 ㅠㅜ
구매하고 바로 담날 받았습니다 배송 빠르구요
남친꺼랑 같이 사려구 햇는데 한번에 하나밖에 주문이 안되서 제꺼 주문하고 담날 바로 남친것도 주문했습니다:)
정품등록 잘했고 음질도 생각보다 좋네요~번창하세요",5
121,에어팟 2세대(유선),음질,아이폰 4년가까이 쓰면서 에어팟 너무너무 가지고 싶었는데 참고 참다가 이번에 질렀습니다...배송 하루만에 왔고 정품등록 잘 됐습니다음질이며 통화품질이며 끝내줍니다ㅠㅠ 아이폰과의 최적화도 오지게 잘되어있네요! 구르굿굿,5
122,에어팟 2세대(유선),음질,"원산지 때문에 여기저기 알아보고 고민했는데 결론은 중국제조더라구요.포장상태 좋고, 음질도 좋고, 핸드폰과의 반응도 빨라서완전 신세계네요 ㅋㅋㅋ 정품등록도 완료 했습니다.등록시 날짜는 그냥 구매한 일자로 하니 되더라구요.만족하고 잘쓸예정입니다.",5
123,에어팟 2세대(유선),음질,"저렴하게 구매 잘 한거 같아요.
배송도 이틀 걸렸나? 배송도 만족합니다.
음질도 괜찮아요.
다만 포장이 좀 걸리네요. 물건에 에어캡을 감쌌지만 박스가 워낙 커서 많이 굴러다녀서 충격이 가해지지 않았을까 걱정되네요.
아무튼 포장 빼고 가격, 배송 등은 모두 만족합니다.",5
124,에어팟 2세대(유선),음질,"기다리고 기다리던 에어팟2를..ㅠ
배송도 빠르고 처음에 정품등록 한다고 애먹었지만 무사히 잘 끝냈구ㅎㅎ지금 열심히 듣는중입니댜
장점은 무엇보다도 일단 너무 편해요..그리고 음질도 괜찮은것 같고 그리고 이중탭 굿입니다",4
125,에어팟 2세대(유선),음질,"에어팟2세대 음질 너무 좋고 편하구요
무선 이어폰 처음 써보는데 완전 신세계입니다.
배송은 진짜진짜 로켓배송입니다.
에어팟 빨리 갖고 사용하고 싶어서 제가 사는 지역 인근 하이마트에 전부다 전화해보니 전부 품절이더라구요
그래서 다른지역에서 택배로 오려면 시간이 좀 걸릴 수도 있겠다 싶었는데
다음날 바로 받았어요",5
126,에어팟 2세대(유선),음질,"오래 고민하다가 주문했는데 만족합니다!
발송은 빨리해주셨는데
택배사에서 토요일 휴무하면서
월요일에 받았네요..ㅜ_ㅜ
토요일에 배송안해주는 배송사는 처음봤네요..

듣던대로 음질이나 !!
개인적으로 제 귓구멍이 워낙 작아서..
오래끼면 조금 아픈게 조금 단점이요 ㅜ_ㅜ",4
127,에어팟 2세대(유선),음질,존버해서 3주정도 걸리긴했는데 음질도 너무좋고 너무이쁘고 정말 아껴서 잘써야겠다는 생각이 들었어요! 사진첨부도 하려했는데 카메라가 고장이나서ㅠㅠ 아무튼 발송되었을때 늦게 받겠지 생각했는데 발송되고 이틀만에 온게 너무 좋았어요ㅠㅠ 정말 감사합니당 ㅠㅠ,5
128,에어팟 2세대(유선),음질,"4월 말~ 5월초 발송일때 구매해서 5월 초 되서나 받겠구나 했는데... 4월23주문4월26 배송출발 했어요
롯데택배에서 막혀서.... 토요일 배송 못받고 월욜에 받았지만 ㅠㅠㅠㅠㅠㅠㅠㅠ 그래도 생각보다 빨랐어요 ㅋㅋ 시리도 엄청 잘불러지고 좋네여 ㅋㅋ 음질도 굿",5
129,에어팟 2세대(유선),음질,음질도 좋고 귀가 펀해서 좋아요,5
130,에어팟 2세대(유선),음질,진짜 너무 좋네요 음질 최고고 에어팟 싸게사서 정말 좋아요,5
131,에어팟 2세대(유선),음질,"배송빠르고 아들 선물로 사줬는데 아주 좋아합니다
번창하세요
인식도 잘되고 음질도 좋네요",5
132,에어팟 2세대(유선),음질,정말 음질좋고 너무좋네요~ 진작살껄~,5
133,에어팟 2세대(유선),음질,노이즈캔슬링 켰을때 쏴아하는 소리가 처음에 들렸어요 거슬릴정도는 아닌데 한쪽만 그렇게 들리니 찝찝하더라구요 그외 음질이랑 착용감은 양호했습니다,4
134,에어팟 2세대(유선),음질,"꼼꼼한 포장에 감탄했어요.
귓구멍에 조금 안맞는 느낌이지만 기존 이어폰보다 소리가 입체감 있게 들려서 좋네요!",4
135,에어팟 2세대(유선),음질,소리도 잘들리고 좋아요,5
136,에어팟 2세대(유선),음질,음질이 기대이상으로 정말 좋습니다.같이 온 철가루 방지 스티커는 잘 사용하고 있는데 케이스는 먼지가 잘 붙어 그냥 안 사용하고 있습니다.,5
137,에어팟 2세대(유선),음질,음질이 정말 좋네요. 페어링도 빠르고 통화음질도 좋아요.,5
138,에어팟 2세대(유선),음질,매우좋아요~ 크기도 딱 음질도 최고 가볍기도 최고 따봉~!! 콩나물 파이팅,5
139,에어팟 2세대(유선),음질,좋아요 ㅎㅎ 음질 만족합니다,5
140,에어팟 2세대(유선),음질,"음질 좋아요!
갤럭시로 갈아탔지만 이어폰은 애플꺼 쓰고싶어서 구매했고 잘됩니당
갤럭시에서는 사람많은 데서 빼면 인식 잘 못할때 있다던데 아직 잘 모르겠어요! 만족만족",5
141,에어팟 2세대(유선),음질,음질이 좋고 블루투스로 연결하니 너무 편해요~,5
142,에어팟 2세대(유선),음질,배송 빨리 욌고 정품등록 바로 했는데 전화지원기술 만료됨이라고 해서 놀래서 애플코리아에 문의했는데 보증기간이 내년으로 확인되었어요 음질도 좋고 잘 샀네요,5
143,에어팟 2세대(유선),음질,군인 남자친구 생일 선물로 자대로 보내 줬더니 엄ㅊ어 좋아하네요~ 이어폰 줄 없어서 삶의 질이 향상됐다며 엄청 좋아해요! 블루투스이어폰이라 통화할 때 콧바람 소리도 안들리고 좋네요 ㅎㅎ,5
144,에어팟 2세대(유선),음질,아이가 인강 듣고 편리하다며 너무너무 좋아합니다. 음질이 확실히 좋아요 진작 사줄게 그랬어요,5
145,에어팟 2세대(유선),음질,"배송 겁나 빠르게 왔습니다

갤스인식 잘되고, 음질도 좋구

정품등록까지 완료",5
146,에어팟 2세대(유선),음질,"비싸긴하지만 잘쓰고있어요

음질도좋고 편리해요",4
147,에어팟 2세대(유선),음질,생각보다 너무 편하고 음질도 좋네요.,5
148,에어팟 2세대(유선),음질,"코드리스 이어폰 대명사인 에어팟2세대 입니다.
기존 인이어 JBL TUNE120 사용하다가 귀에서 자꾸 흘러내리고 불편해서 구입했는데 편하고 음질도 좋고 정말 편합니다.",5
149,에어팟 2세대(유선),음질,"음질, 품질, 디자인 모두 만족합니다",5
150,에어팟 2세대(유선),음질,음질너무좋아요 잘쓰겠습니다,5
151,에어팟 2세대(유선),음질,갤럭시 s10 쓰고 있고 오픈형 아니면 이어폰 못 쓰는데 음질도 너무 좋고 연결도 잘되고 편하고 좋습니다 유선이어폰이 마침 고장나 준 게 고마울 지경. 강추강추. 정품등록도 무사히 마쳤어요.,5
152,에어팟 2세대(유선),음질,"딸래미가 너무 맘에 들어하네요.
저도 사용해보니 음질 좋고 귀도 넘 편해요.
디자인도 넘 앙증맞고 이뻐요.
여자아이라 에어팟 케이스에 욕심을 내내요.
이쁜 케이스들도 너무 많아서 이것저것변경하면서 다녀서 더 이뻐요~
제일 맘에 드는 부분은 귀가 편해서 오래시간을 끼고 있어도 귀가 편해요.
저도 하나 갖고 싶네요ㅋㅋㅋ
저도 하나 갖고싶네요~ㅋㅋㅋ
아이들은 넘 좋아할만한 제품이네요~
나중에 gs홈쇼핑에서 좋은 가격으로 뜨면 구입할생각입니당~~~
좋아요좋아요좋아요
좋아요.좋아요좋아요
좋아요..좋아요,좋아요.
좋아요,좋아요,좋아요.
좋아요.좋아요.좋아요
좋아요
좋아요.",5
153,에어팟 2세대(유선),음질,착용감도 좋고 음질도 좋아요 다만 음량 조절 시 1단계의 갭이 커서 많이 아쉬워요 음량 조절을 조금 세분화할 수 있다면 정말 좋겠어요,3
154,에어팟 2세대(유선),음질,"안전하게 배송왔어요~
음질도 좋고 ？？ 좋아요",5
155,에어팟 2세대(유선),음질,음질도 좋고 마음에 드네요,4
156,에어팟 2세대(유선),음질,2세대인줄알았는데 1세대인것같네요 음질이 좋아서 그냥쓰는걸로~~~,4
157,에어팟 2세대(유선),음질,양쪽 다 소리 잘나오고 포장상태도 좋았습니다! 만족합니다 아주 잘 산 것 같아요! 잘쓰겠습니다,5
158,에어팟 2세대(유선),음질,배송도 빠르고 음질도 진짜 짱 좋아요!,5
159,에어팟 2세대(유선),음질,"3세대와 사양비교해보고 와이프 생일선물로 사줬습니다.
생각이상으로 제품이 너무 잘되고 음질 및 편리성이 좋아서 넘 좋아요 잘쓸게요",5
160,에어팟 2세대(유선),음질,"음질도 좋고 , 단순해서 좋아요 ,

유선충전으로 구매했는데 , 그다지 불편한건 모르겠고 ,

어쨌든 전에 쓰던 B사 무선보단 개인적으론 더 만족 ,

맘에 들어요 ,
이미 많은 분들이 쓰시겠지만 , 추천합니다 , 굿",4
161,에어팟 2세대(유선),음질,음질도 너모 좋고 정품도 확실하네요! 배송도 빨랐어요,5
162,에어팟 2세대(유선),음질,편리하고 음질도 좋았어요~,5
163,에어팟 2세대(유선),음질,아직은 처음이라 낯선건 당연하지만 음질도 너무 좋아요!! 아.. 행복해요! 배송도 빨라서 좋앗어요!!,5
164,에어팟 2세대(유선),음질,"애플.정품 그대로입니다..
음질 및 편의성 모두 대 만족입니다",5
165,에어팟 2세대(유선),음질,영롱함다 베이스음질이 살짝 나쁜것같음 다른것은다만족,4
166,에어팟 2세대(유선),음질,음질 좋습니다.,5
167,에어팟 2세대(유선),음질,"에어팟 다치지않게 뽁뽁이로 두껍게 감싸서 배송되어 왔어요
정품등록하고 사용했는데 음질도 너무 좋고ㅠㅠ!너무 좋습니당",5
168,에어팟 2세대(유선),음질,기존에 버즈를썼었는데 그건 계속끼고있으면귀가아프구 상대방이 잘안들린되서 통화품질이너무안좋았었는데 이거완전신세계네요왜 이제야알았지할정도로 너무마음에들어요^^,5
169,에어팟 2세대(유선),음질,가격은 여기 제일 저렴해서 구매했어요. 정품 등록이 생각보다 쉬워요. 음질은 완벽해요. 배송도 빠르고요. 무든게 다 만족합니다.,5
170,에어팟 2세대(유선),음질,정말 좋습니다 음질좋고 배송도 빠릅니다,5
171,에어팟 2세대(유선),음질,무선이라 편리하고 뛰어도 빠지지않고 착용감이 좋으며 음질이 좋아 운동할때 강추합니다,5
172,에어팟 2세대(유선),음질,좋네요 노트10에도 연결잘될고 음질도 좋네요,5
173,에어팟 2세대(유선),음질,"역씨 애쁠입니다
저의 귀사이즈에도 잘 맞구요~ 음질도 좋아서 인터넷강의 수업도~ 음악도 아주 잘듣고 있습니다
적극 추천입니다",5
174,에어팟 2세대(유선),음질,"음질 너무 좋아요.
빠른배송에 저렴하게 구입했어요.",5
175,에어팟 2세대(유선),음질,음질 엄청 좋고 정품등록도 잘 됩니다. 2020년 2월 제품 받았는데 구입일이 제조일로부터 3개월 안으로 하니 정품등록 오류 안나네요.,5
176,에어팟 2세대(유선),음질,제품 굿입니다 음질도 좋구쇼,4
177,에어팟 2세대(유선),음질,음질이 좋아요. 잘 쓸게요.,5
178,에어팟 2세대(유선),음질,통화품질 아주 좋습니다,5
179,에어팟 2세대(유선),음질,가격은 좀 비싸지만 음질도 좋고 귀에 착용감도 좋고마감도 깔끔하고 만족스럽습니다,4
180,에어팟 2세대(유선),음질,"처음 페어링 때는 찢어지는듯한 소리가 났었는데, 이후 괜찮았기에 상태를 지켜보고 있습니다. 제조년도 20년이고, 포장도 꼼꼼히 해주셔서 만족합니다.",5
181,에어팟 2세대(유선),음질,에어팟 쓰니까 삶의 질이 달라지는 것 같아요ㅎㅎ 너무 편하고 좋네요 음질도 너무 좋아요 잘샀어요~~ 배송도 예정보다 빨리 왔네요 만족합니다!,5
182,에어팟 2세대(유선),음질,없을땐 몰랐는데 있으니깐 너무 좋네요!아이폰에 등록도 잘되고 음질도 좋아요^^배송도 뽁뽁이에 쌓여서 잘 왔어요!,4
183,에어팟 2세대(유선),음질,"역시 음질최고입니다.
비싼만큼 그 값어치를 해주네요.
잘 쓰다가 업그레이드 버전 재구매 해야겠어요",5
184,에어팟 2세대(유선),음질,비싸지만 선이 엉킬일도 없고 소리도 깨끗하게 잘 들리는 것 같아요 ㅎㅎ,5
185,에어팟 2세대(유선),음질,아주 저렴하게 잘 구매했습니다음질도 좋고 만족스러워요,5
186,에어팟 2세대(유선),음질,음질도 좋고 연결자체도 문제가 없이 깔끔해서 좋았어요~,5
187,에어팟 2세대(유선),음질,음질좋고 쿠폰이랑 상품권으로 저렴하게 구매했어요,5
188,에어팟 2세대(유선),음질,넘 잘 들리구 음질도 좋아요! 1세대는 어땠는지 몰라서 비교는 어렵지만 전 2세대 완전 만족!,5
189,에어팟 2세대(유선),음질,갤럭시노트9에 블루투스 연결 잘되고 음질 좋아요. 특히 통화음질도 우수. 강추합니다.,5
190,에어팟 2세대(유선),음질,아 정말 신세계네요~~~ 음질도 좋구 편해요!,5
191,에어팟 2세대(유선),음질,역시 음질 짱 고장없이 잘사용 하고있네요,5
192,에어팟 2세대(유선),음질,소리도 잡음없이 잘들리고 좋아요,5
193,에어팟 2세대(유선),음질,음질도좋고 디자인도 너무 좋아요,5
194,에어팟 2세대(유선),음질,확실히 편하고 소리도 좋네요,4
195,에어팟 2세대(유선),음질,음질도 좋구 너무 좋아요.,5
196,에어팟 2세대(유선),음질,정품 등록햇고 음질 좋고 다 괜찮네요~ 맘에들어요~ 케이스도 같이 구입해서 씌워?어요~ ㅎㅎㅎ,5
197,에어팟 2세대(유선),음질,구매일자등록이 안되서 고생하다 고객센터에 전화햇더니 등록 잘되어잇다시더라구요 정품등록해서 보내신건지 암튼 음질좋고 선없는 편리함이 이런건가ㅠ싶을정도로 만족스럽네요,5
198,에어팟 2세대(유선),음질,무선이면서도 유선 못지않은 음질이 마음에 들었습니다.선이 없어서 활동성에도 좋지만다른 이어폰을 쓸시에도 왼쪽 귀만 잘 빠졌었는데 에어팟 역시 빠지더군요.이어팁 있는 프로로 사고 싶네요.,4
199,에어팟 2세대(유선),음질,아이폰SE2020 사전예약하고 기다리면서 에어팟도 같이 샀는데요 에어팟이 아이폰보다 2주 일찍 도착하는엄청난 배송 속도 덕에.. 리뷰 남기기 전에 구매확정 되어버렸네요. 너무 예쁘고 통화 음질도 좋고 다 좋아여 최고,5
200,에어팟 2세대(유선),음질,"너무너무 만족합니다.
음질도 좋고 편하고 좋아용",5
201,에어팟 2세대(유선),음질,너무좋아요.줄이 없으니 편하고 음질좋고 정말좋아요.정품등록 잘되요,5
202,에어팟 2세대(유선),음질,통화시 울림이나 끊김없이 통화음질이 선명하고 잡음없이 잘 들려요.,5
203,에어팟 2세대(유선),음질,가격 저렴하게 잘 구매한거 같아요음질도 좋고 다 맘에 듭니다함께 주문한 케이스가 잘 맞지 않나서 못써요ㅜ,5
204,에어팟 2세대(유선),음질,"계속 살까말까 고민만하다가 이번에 샀는데
배송도 빠르고 음질도 좋고 편하구 좋긴하네욤
잘쓸게요~~~~",4
205,에어팟 2세대(유선),음질,다른 블루투스 이언폰과는 확실히 다릅니다. 충전도 빠르고 디자인도 예쁩니다. 음질도 좋고 일시정지나 다음곡으로 넘기기도 잘 됩니다.,5
206,에어팟 2세대(유선),음질,아이가 너무 좋아하네요~음질 좋네요…보증확인 등록도 쉽게 잘했네요…,5
207,에어팟 2세대(유선),음질,삼성 갤럭시폰에 연결도 바로 되고 음질이 확실히 좋네요. 연결도 어렵지 않고 그냥 바로 연결되네요. 귀여운 세균맨 껍데기에 쒸우니 딱 맞아요. 중국산은 안맞더라구요. 잘쓸께요.,5
208,에어팟 2세대(유선),음질,딸아이 쓰라 구매했어요.음질이 확실히 좋다며 아주 맘에 들어 합니다.,5
209,에어팟 2세대(유선),음질,배송도 빠르고 음질도 좋고 모든면에서 다 만족입니다!!,5
210,에어팟 2세대(유선),음질,음질이 되게 좋고 무선이어폰 이제 못 쓸 것 같아요,5
211,에어팟 2세대(유선),음질,음질좋고요 적립행사 포함 최저가로 구매했네요~,5
212,에어팟 2세대(유선),음질,좋습니다. 정품등록도 잘되고 음질도 좋네요,5
213,에어팟 2세대(유선),음질,마감이살짝 아쉽지만 음질은 만족합니다,4
214,에어팟 2세대(유선),음질,에어팟 좋아요. 음질도 좋고... 이쁘네요,5
215,에어팟 2세대(유선),음질,음질디자인 최고! 배송도 칼이여요!,5
216,에어팟 2세대(유선),음질,제조도 최근꺼고 음질도 좋네여,5
217,에어팟 2세대(유선),음질,역시 음질은 최고네요~ㅎㅎ,5
218,에어팟 2세대(유선),음질,디자인 음질 배송 다 만족.,5
219,에어팟 2세대(유선),음질,포장도 깔끔하고 박스 안에 뾱뾱이로 안전하게 빠르게 배송 왔습니다ㅎㅎ 연결도 잘 되고 음질도 좋아요~,5
220,에어팟 2세대(유선),음질,가격대비괜찮은제품이네여작동잘되고음질도좋네여~~~~,5
221,에어팟 2세대(유선),음질,음질도 선명하구요~가격도맘에들어요~저희 딸아이가 쓸껀데 너무좋아하네요~너무맘에들요~,5
222,에어팟 2세대(유선),음질,큰 딸애 생일선물로 구입했어요. 음질도 마음에 들고 좋다네요. 배송도 빠르진 않았지만 딱 맞춰서 왔습니다. 케이스까지 하니까 더 예뻐요.,4
223,에어팟 2세대(유선),음질,"후기 잘안남기는데
좋아서 남겨요~~~음질도좋고
왜다들쓰는지 알겟더라구요^_^
잘쓸께여
배송도 하루만에오고
굿굿",5
224,에어팟 2세대(유선),음질,ㅎㅎㅎ 좋아욤! 음질도 좋고 쓰기에도 편해요 . 갤럭시껀 귀에서 잘 빠져서 그랬는데 이건 잘 안빠지고 좋네요ㅎㅎ,5
225,에어팟 2세대(유선),음질,"배송 완전 맘에 들어요.
연결도 바로되고 음질. 품질 다 맘에 들어요.
잘쓰겠습니다",5
226,에어팟 2세대(유선),음질,진짜 정품이고 너무 좋아요 ㅜㅜ 음질도 너무 좋고 다른곳에서는 사기가 많아서 걱정했는데 여긴 진짜 정품 그대로 주더라구요 사기 일까봐 걱정하시는분들 여기서 사세요 !!,5
227,에어팟 2세대(유선),음질,만족합니다. 배송도 빨랐고 정품 등록도 잘되고 음질도 좋네요.,5
228,에어팟 2세대(유선),음질,에어팟 2세대 음질도 좋고 디자인도 아직 만족스럽습니다.,5
229,에어팟 2세대(유선),음질,"배송 빠르고 물건도 만족합니다.
애플 코리아 정품 등록 잘 되었구요
통화 음질도 괜찮습니다.",5
230,에어팟 2세대(유선),음질,너무 좋습니다. 배송도 빠르고 음질도 좋아요,5
231,에어팟 2세대(유선),음질,빠른ㅂ거송감사합니다 통화음질 너무좋아요,5
232,에어팟 2세대(유선),음질,너무 예쁘고 음질도 완전 좋아요~역시~~~ㅎ,5
233,에어팟 2세대(유선),음질,음질진짜좋고 배송도 완전빨라서 좋아요!!,4
234,에어팟 2세대(유선),음질,역시 애플이네요 음질도 좋아서 깜짝 놀랐네요 진작에 살 껄 그랬어요 굿이에용,5
235,에어팟 2세대(유선),음질,연결굿~배송굿~~잡음없이 잘들려요.,5
236,에어팟 2세대(유선),음질,배송이 빨라서 너무 좋았습니다. 정품 등록도 하고 음질도 좋고 만족합니다^^,5
237,에어팟 2세대(유선),음질,음질좋아요 귀도안앞프고,5
238,에어팟 2세대(유선),음질,음질이 정말 좋아요 잡음 없는 선명한 음질에 매료가 되네요가격이 부담스러운것은 아마도 품질및 앞도적인 기술력에 있는것 같습니다제값을 한다는 것은 소비자가 인정하는 것이 아닐까요,5
239,에어팟 2세대(유선),음질,넘 좋아요 음질 굿,5
240,에어팟 2세대(유선),음질,배송다음날 바로 왔구 저렴하게잘샀어요! 에어팟 신세계네요!! 무선 이라 넘 편해요 소리도 좋고 정품등록햇어요 작동 잘됩니다! ？？,5
241,에어팟 2세대(유선),음질,"제품기능 완전 짱이예요
온오프가 폰 가까이가면 자동이구요
소리품질도 엄청 좋구요
헤드 사이즈도 작아 귀가 편안합니다 ~~~
실리콘 케이스와 고리도 분실방지에 도움될것같아
최고로 만족합니다 ~",5
242,에어팟 2세대(유선),음질,음질좋구요 싸게 잘샀습니다 배송기간은2일걸렸습니다,4
243,에어팟 2세대(유선),음질,"배송은 엉망이지만 제품은 맘에들어요
통화음질도 좋고 음악들을때도 넘 좋네요
역시 아이폰엔 에어팟이 딱이네요",3
244,에어팟 2세대(유선),음질,배송무엇인가요??완전 총알 배송 ㅋㅋㅋㅋ바로 다음날 오네요 너무 좋아요!!선물해줬는데 너무 좋아해요!!소리도 괜찮고 좋아용,5
245,에어팟 2세대(유선),음질,역시 애플 명성은 인정할만한데... 가끔 통화시 잡음이있네요,5
246,에어팟 2세대(유선),음질,저렴한 가격 음질도 좋구가성비 갑인제품 지인도 샀어요~,5
247,에어팟 2세대(유선),음질,여기가 제일 저렴했어요 음질좋구애가좋아해서굿이예요,5
248,에어팟 2세대(유선),음질,음질도 좋고 켜자마자 바로 페어링되서 편하고좋네요,5
249,에어팟 2세대(유선),음질,"너무 예쁘고 써봤는데 음질도 좋네요!!

강추합니다",5
250,에어팟 2세대(유선),음질,짝퉁과 비교불가네요 전체적인 음질이 좋습니다,5
251,에어팟 2세대(유선),음질,음질좋고 제품 정품이에요 배송은 느렸어요,3
252,에어팟 2세대(유선),음질,아들이 선물로 사줬어요~^^ 음질 넘 좋아요~,5
253,에어팟 2세대(유선),음질,가볍고 소리도 잘들려서 마음에 듭니다^^,5
254,에어팟 2세대(유선),음질,선이 없어서 너무 편하고 음질 좋아요~~,5
255,에어팟 2세대(유선),음질,좋아요 음질 디자인.모두 짱,5
256,에어팟 2세대(유선),음질,음질이 선명하고 편합니다,5
257,에어팟 2세대(유선),음질,"생일선물로 구입해 줬는데 무척 마음에 들어하네요~
음질 깨끗하고 선이 없으니 편하고 좋네요.",5
258,에어팟 2세대(유선),음질,아직도 매우 잘쓰고 있습니다 잃어버릴까 조마조마하긴하지만 음질도 괜찮고 편합니다,5
259,에어팟 2세대(유선),음질,배송도 빠르고 음질도 만족합니다 정품등록도 잘됩니다,5
260,에어팟 2세대(유선),음질,"에어팟 너무 편하고 좋아요
음질도 굿이네요
무선이라 표시도 잘 안나고 좋아요
애플 굿이예요",5
261,에어팟 2세대(유선),음질,신속한 배송이라 너무 좋습니다~ 음질도 만족합니다~,5
262,에어팟 2세대(유선),음질,에어팟이 필요해서 정품사려고 일부러 여기서 샀는데 완전 만족입니당 ㅎ_ㅎ 정품등록도 되구요 기기도 깨끗하게 잘왔어요~~~ 음질도 훌륭하구 잘 쓸것 같습니당,5
263,에어팟 2세대(유선),음질,상품은 빨리 받았는데 2019년도 제품이었어요~ 정품등록 잘했고 음질은 좋네요~,3
264,에어팟 2세대(유선),음질,"배송도 빠르고 에어팟은 처음 써봤는데 음질도 좋네요
정품 인증도 잘됐구요",5
265,에어팟 2세대(유선),음질,"배송은진짜빠르고,개봉해서 사용법 인터넷으로찾아설정완료
참고로 갤노트8. 음악음질굿,통화음질굿
삼성버즈보다 가볍고착용감도좋고 음질도좋음",5
266,에어팟 2세대(유선),음질,잃어버려서 6개월만에 재구매 가격이 좀 낮아지긴 햇네요 ㅎㅎ 음질 짱 !!,4
267,에어팟 2세대(유선),음질,빠르게 배송하였고싸게 잘샀네요 음질도 너무 좋고특히 통화음이 너무좋아서 한짝한짝 돌려가면서 쓰고있습니다 ㅋ,5
268,에어팟 2세대(유선),음질,딸아이 생일선물줬는데 좋아하네요깔끔하고 음질도 좋구요,5
269,에어팟 2세대(유선),음질,정품이라 믿고 구매합니다. 소리 좋고 편하고 만족해요.,5
270,에어팟 2세대(유선),음질,"딸 생일선물이에요 너무좋아해요
음질도 좋네요",5
271,에어팟 2세대(유선),음질,디자인이 깔끔하고 소리도잘 나서 좋습니다.,5
272,에어팟 2세대(유선),음질,잘 쓰고 있습니다. 음질도 안 깨지고 좋아요.,5
273,에어팟 2세대(유선),음질,개봉하고 처음쓰자마자 음질이 끊켜서 들려요... 정품등록은 ？瑩嗤？ 처음부터 음질안좋아서 기분이 안좋았어요... 그다음부터도 가끔 통화할때 끊켜지고 ㅠ,2
274,에어팟 2세대(유선),음질,배송도 완전빠르고 음질도 좋고 좋으네요,5
275,에어팟 2세대(유선),음질,깜찍하고 이뻐요. 음질은 적당합니다.,4
